store_id,baked_date,transaction_date,product_id,quantity_start_of_day,quantity_sold
8,9/17/2017,9/18/2017,73,18,5
3,9/11/2017,9/18/2017,74,18,5
5,9/11/2017,9/18/2017,74,18,2
8,9/10/2017,9/18/2017,74,18,6
3,9/17/2017,9/18/2017,75,18,2
5,9/17/2017,9/18/2017,75,18,7
8,9/17/2017,9/18/2017,75,18,4
3,9/7/2017,9/18/2017,76,18,2
5,9/7/2017,9/18/2017,76,18,6
8,9/5/2017,9/18/2017,76,18,3
3,9/14/2017,9/18/2017,77,48,5
5,9/12/2017,9/18/2017,77,48,9
8,9/12/2017,9/18/2017,77,48,8
3,9/12/2017,9/18/2017,78,18,3
5,9/13/2017,9/18/2017,78,18,7
8,9/14/2017,9/18/2017,78,18,3
3,9/13/2017,9/18/2017,79,18,4
5,9/14/2017,9/18/2017,79,18,2
8,9/13/2017,9/18/2017,79,18,3
3,9/11/2017,9/19/2017,69,18,5
5,9/8/2017,9/19/2017,69,18,2
8,9/10/2017,9/19/2017,69,18,6
3,9/13/2017,9/19/2017,70,18,8
5,9/14/2017,9/19/2017,70,18,5
8,9/15/2017,9/19/2017,70,18,5
3,9/18/2017,9/19/2017,71,18,3
5,9/18/2017,9/19/2017,71,18,4
8,9/18/2017,9/19/2017,71,18,5
3,9/13/2017,9/19/2017,72,48,6
5,9/15/2017,9/19/2017,72,48,1
8,9/15/2017,9/19/2017,72,48,7
3,9/18/2017,9/19/2017,73,18,8
5,9/18/2017,9/19/2017,73,18,5
8,9/18/2017,9/19/2017,73,18,6
3,9/10/2017,9/19/2017,74,18,4
5,9/11/2017,9/19/2017,74,18,4
8,9/9/2017,9/19/2017,74,18,4
3,9/18/2017,9/19/2017,75,18,5
5,9/18/2017,9/19/2017,75,18,3
8,9/18/2017,9/19/2017,75,18,6
3,9/8/2017,9/19/2017,76,18,8
5,9/5/2017,9/19/2017,76,18,10
8,9/6/2017,9/19/2017,76,18,7
3,9/14/2017,9/19/2017,77,48,2
5,9/13/2017,9/19/2017,77,48,2
8,9/12/2017,9/19/2017,77,48,4
3,9/12/2017,9/19/2017,78,18,3
5,9/14/2017,9/19/2017,78,18,5
8,9/14/2017,9/19/2017,78,18,7
3,9/13/2017,9/19/2017,79,18,5
5,9/15/2017,9/19/2017,79,18,4
8,9/13/2017,9/19/2017,79,18,6
3,9/11/2017,9/20/2017,69,18,5
5,9/13/2017,9/20/2017,69,18,5
8,9/8/2017,9/20/2017,69,18,3
3,9/15/2017,9/20/2017,70,18,8
5,9/15/2017,9/20/2017,70,18,12
8,9/15/2017,9/20/2017,70,18,2
3,9/19/2017,9/20/2017,71,18,9
5,9/19/2017,9/20/2017,71,18,10
8,9/19/2017,9/20/2017,71,18,13
3,9/14/2017,9/20/2017,72,48,8
5,9/16/2017,9/20/2017,72,48,15
8,9/13/2017,9/20/2017,72,48,5
3,9/19/2017,9/20/2017,73,18,3
5,9/19/2017,9/20/2017,73,18,9
8,9/19/2017,9/20/2017,73,18,4
3,9/13/2017,9/20/2017,74,18,15
5,9/8/2017,9/20/2017,74,18,6
8,9/6/2017,9/20/2017,74,18,2
3,9/19/2017,9/20/2017,75,18,10
5,9/19/2017,9/20/2017,75,18,7
8,9/19/2017,9/20/2017,75,18,3
3,9/9/2017,9/20/2017,76,18,4
5,9/9/2017,9/20/2017,76,18,8
8,9/6/2017,9/20/2017,76,18,4
3,9/14/2017,9/20/2017,77,48,10
5,9/15/2017,9/20/2017,77,48,5
8,9/14/2017,9/20/2017,77,48,1
3,9/14/2017,9/20/2017,78,18,8
5,9/13/2017,9/20/2017,78,18,7
8,9/16/2017,9/20/2017,78,18,6
3,9/15/2017,9/20/2017,79,18,10
5,9/15/2017,9/20/2017,79,18,6
8,9/13/2017,9/20/2017,79,18,2
3,9/14/2017,9/21/2017,69,18,3
5,9/8/2017,9/21/2017,69,18,8
8,9/10/2017,9/21/2017,69,18,4
3,9/15/2017,9/21/2017,70,18,1
5,9/15/2017,9/21/2017,70,18,3
8,9/16/2017,9/21/2017,70,18,3
3,9/20/2017,9/21/2017,71,18,6
5,9/20/2017,9/21/2017,71,18,8
8,9/20/2017,9/21/2017,71,18,14
3,9/16/2017,9/21/2017,72,48,5
5,9/17/2017,9/21/2017,72,48,16
8,9/15/2017,9/21/2017,72,48,13
3,9/20/2017,9/21/2017,73,18,2
5,9/20/2017,9/21/2017,73,18,6
8,9/20/2017,9/21/2017,73,18,7
3,9/13/2017,9/21/2017,74,18,4
5,9/13/2017,9/21/2017,74,18,5
8,9/8/2017,9/21/2017,74,18,8
3,9/20/2017,9/21/2017,75,18,4
5,9/20/2017,9/21/2017,75,18,7
8,9/20/2017,9/21/2017,75,18,2
3,9/11/2017,9/21/2017,76,18,1
5,9/11/2017,9/21/2017,76,18,2
8,9/14/2017,9/21/2017,76,18,5
3,9/16/2017,9/21/2017,77,48,1
5,9/15/2017,9/21/2017,77,48,6
8,9/14/2017,9/21/2017,77,48,5
3,9/17/2017,9/21/2017,78,18,1
5,9/14/2017,9/21/2017,78,18,5
8,9/16/2017,9/21/2017,78,18,4
3,9/15/2017,9/21/2017,79,18,5
5,9/17/2017,9/21/2017,79,18,8
8,9/15/2017,9/21/2017,79,18,3
3,9/8/2017,9/22/2017,69,18,4
5,9/8/2017,9/22/2017,69,18,3
8,9/15/2017,9/22/2017,69,18,11
3,9/16/2017,9/22/2017,70,18,2
5,9/18/2017,9/22/2017,70,18,4
8,9/17/2017,9/22/2017,70,18,6
3,9/21/2017,9/22/2017,71,18,6
5,9/21/2017,9/22/2017,71,18,4
8,9/21/2017,9/22/2017,71,18,4
3,9/15/2017,9/22/2017,72,48,2
5,9/15/2017,9/22/2017,72,48,15
8,9/15/2017,9/22/2017,72,48,6
3,9/21/2017,9/22/2017,73,18,5
5,9/21/2017,9/22/2017,73,18,9
8,9/21/2017,9/22/2017,73,18,6
3,9/13/2017,9/22/2017,74,18,5
5,9/15/2017,9/22/2017,74,18,1
8,9/13/2017,9/22/2017,74,18,7
3,9/21/2017,9/22/2017,75,18,2
5,9/21/2017,9/22/2017,75,18,6
8,9/21/2017,9/22/2017,75,18,5
3,9/11/2017,9/22/2017,76,18,3
5,9/15/2017,9/22/2017,76,18,5
8,9/12/2017,9/22/2017,76,18,4
3,9/16/2017,9/22/2017,77,48,2
5,9/17/2017,9/22/2017,77,48,3
8,9/17/2017,9/22/2017,77,48,4
3,9/15/2017,9/22/2017,78,18,5
5,9/15/2017,9/22/2017,78,18,7
8,9/17/2017,9/22/2017,78,18,1
3,9/15/2017,9/22/2017,79,18,5
5,9/15/2017,9/22/2017,79,18,2
8,9/16/2017,9/22/2017,79,18,5
3,9/16/2017,9/23/2017,69,18,8
5,9/15/2017,9/23/2017,69,18,2
8,9/15/2017,9/23/2017,69,18,4
3,9/19/2017,9/23/2017,70,18,4
5,9/17/2017,9/23/2017,70,18,4
8,9/19/2017,9/23/2017,70,18,8
3,9/22/2017,9/23/2017,71,18,5
5,9/22/2017,9/23/2017,71,18,5
8,9/22/2017,9/23/2017,71,18,3
3,9/17/2017,9/23/2017,72,48,3
5,9/18/2017,9/23/2017,72,48,8
8,9/19/2017,9/23/2017,72,48,13
3,9/22/2017,9/23/2017,73,18,5
5,9/22/2017,9/23/2017,73,18,2
8,9/22/2017,9/23/2017,73,18,4
3,9/12/2017,9/23/2017,74,18,3
5,9/12/2017,9/23/2017,74,18,3
8,9/11/2017,9/23/2017,74,18,3
3,9/22/2017,9/23/2017,75,18,3
5,9/22/2017,9/23/2017,75,18,2
8,9/22/2017,9/23/2017,75,18,6
3,9/16/2017,9/23/2017,76,18,4
5,9/10/2017,9/23/2017,76,18,1
8,9/11/2017,9/23/2017,76,18,3
3,9/17/2017,9/23/2017,77,48,1
5,9/17/2017,9/23/2017,77,48,4
8,9/19/2017,9/23/2017,77,48,5
3,9/18/2017,9/23/2017,78,18,3
5,9/18/2017,9/23/2017,78,18,3
8,9/16/2017,9/23/2017,78,18,5
3,9/16/2017,9/23/2017,79,18,7
5,9/17/2017,9/23/2017,79,18,4
8,9/17/2017,9/23/2017,79,18,7
3,9/17/2017,9/24/2017,69,18,3
5,9/11/2017,9/24/2017,69,18,4
8,9/15/2017,9/24/2017,69,18,4
3,9/18/2017,9/24/2017,70,18,5
5,9/19/2017,9/24/2017,70,18,6
8,9/18/2017,9/24/2017,70,18,8
3,9/23/2017,9/24/2017,71,18,5
5,9/23/2017,9/24/2017,71,18,4
8,9/23/2017,9/24/2017,71,18,9
3,9/17/2017,9/24/2017,72,48,8
5,9/19/2017,9/24/2017,72,48,10
8,9/17/2017,9/24/2017,72,48,17
3,9/23/2017,9/24/2017,73,18,7
5,9/23/2017,9/24/2017,73,18,5
8,9/23/2017,9/24/2017,73,18,4
3,9/11/2017,9/24/2017,74,18,7
5,9/16/2017,9/24/2017,74,18,3
8,9/17/2017,9/24/2017,74,18,3
3,9/23/2017,9/24/2017,75,18,2
5,9/23/2017,9/24/2017,75,18,2
8,9/23/2017,9/24/2017,75,18,3
3,9/16/2017,9/24/2017,76,18,4
5,9/15/2017,9/24/2017,76,18,7
8,9/14/2017,9/24/2017,76,18,2
3,9/20/2017,9/24/2017,77,48,9
5,9/20/2017,9/24/2017,77,48,3
8,9/18/2017,9/24/2017,77,48,5
3,9/20/2017,9/24/2017,78,18,8
5,9/19/2017,9/24/2017,78,18,3
8,9/20/2017,9/24/2017,78,18,7
3,9/20/2017,9/24/2017,79,18,7
5,9/20/2017,9/24/2017,79,18,10
8,9/18/2017,9/24/2017,79,18,2
3,9/15/2017,9/25/2017,69,18,4
5,9/13/2017,9/25/2017,69,18,2
8,9/17/2017,9/25/2017,69,18,5
3,9/20/2017,9/25/2017,70,18,7
5,9/19/2017,9/25/2017,70,18,1
8,9/21/2017,9/25/2017,70,18,2
3,9/24/2017,9/25/2017,71,18,4
5,9/24/2017,9/25/2017,71,18,6
8,9/24/2017,9/25/2017,71,18,8
3,9/21/2017,9/25/2017,72,48,4
5,9/19/2017,9/25/2017,72,48,13
8,9/21/2017,9/25/2017,72,48,13
3,9/24/2017,9/25/2017,73,18,2
5,9/24/2017,9/25/2017,73,18,5
8,9/24/2017,9/25/2017,73,18,6
3,9/18/2017,9/25/2017,74,18,2
5,9/12/2017,9/25/2017,74,18,1
8,9/13/2017,9/25/2017,74,18,4
3,9/24/2017,9/25/2017,75,18,5
5,9/24/2017,9/25/2017,75,18,4
8,9/24/2017,9/25/2017,75,18,3
3,9/17/2017,9/25/2017,76,18,2
5,9/17/2017,9/25/2017,76,18,3
8,9/14/2017,9/25/2017,76,18,2
3,9/18/2017,9/25/2017,77,48,3
5,9/21/2017,9/25/2017,77,48,4
8,9/21/2017,9/25/2017,77,48,4
3,9/18/2017,9/25/2017,78,18,2
5,9/20/2017,9/25/2017,78,18,7
8,9/21/2017,9/25/2017,78,18,5
3,9/21/2017,9/25/2017,79,18,4
5,9/19/2017,9/25/2017,79,18,5
8,9/19/2017,9/25/2017,79,18,6
3,9/14/2017,9/26/2017,69,18,2
5,9/15/2017,9/26/2017,69,18,5
8,9/14/2017,9/26/2017,69,18,6
3,9/21/2017,9/26/2017,70,18,6
5,9/20/2017,9/26/2017,70,18,4
8,9/19/2017,9/26/2017,70,18,5
3,9/25/2017,9/26/2017,71,18,2
5,9/25/2017,9/26/2017,71,18,6
8,9/25/2017,9/26/2017,71,18,5
3,9/19/2017,9/26/2017,72,48,4
5,9/20/2017,9/26/2017,72,48,15
8,9/21/2017,9/26/2017,72,48,10
3,9/25/2017,9/26/2017,73,18,5
5,9/25/2017,9/26/2017,73,18,2
8,9/25/2017,9/26/2017,73,18,4
3,9/13/2017,9/26/2017,74,18,7
5,9/16/2017,9/26/2017,74,18,3
8,9/18/2017,9/26/2017,74,18,1
3,9/25/2017,9/26/2017,75,18,3
5,9/25/2017,9/26/2017,75,18,5
8,9/25/2017,9/26/2017,75,18,5
3,9/14/2017,9/26/2017,76,18,5
5,9/19/2017,9/26/2017,76,18,4
8,9/14/2017,9/26/2017,76,18,4
3,9/21/2017,9/26/2017,77,48,7
5,9/19/2017,9/26/2017,77,48,7
8,9/21/2017,9/26/2017,77,48,3
3,9/20/2017,9/26/2017,78,18,5
5,9/19/2017,9/26/2017,78,18,4
8,9/20/2017,9/26/2017,78,18,6
3,9/20/2017,9/26/2017,79,18,3
5,9/22/2017,9/26/2017,79,18,4
8,9/19/2017,9/26/2017,79,18,8
3,9/16/2017,9/27/2017,69,18,3
5,9/13/2017,9/27/2017,69,18,1
3,9/20/2017,9/27/2017,70,18,1
5,9/22/2017,9/27/2017,70,18,5
8,9/20/2017,9/27/2017,70,18,3
3,9/26/2017,9/27/2017,71,18,5
5,9/26/2017,9/27/2017,71,18,12
8,9/26/2017,9/27/2017,71,18,8
3,9/21/2017,9/27/2017,72,48,5
5,9/20/2017,9/27/2017,72,48,13
8,9/22/2017,9/27/2017,72,48,12
3,9/26/2017,9/27/2017,73,18,6
5,9/26/2017,9/27/2017,73,18,7
8,9/26/2017,9/27/2017,73,18,1
3,9/19/2017,9/27/2017,74,18,2
5,9/18/2017,9/27/2017,74,18,5
3,9/26/2017,9/27/2017,75,18,6
5,9/26/2017,9/27/2017,75,18,5
8,9/26/2017,9/27/2017,75,18,1
3,9/17/2017,9/27/2017,76,18,7
5,9/20/2017,9/27/2017,76,18,7
8,9/13/2017,9/27/2017,76,18,1
3,9/23/2017,9/27/2017,77,48,5
5,9/22/2017,9/27/2017,77,48,5
8,9/23/2017,9/27/2017,77,48,3
3,9/22/2017,9/27/2017,78,18,6
5,9/20/2017,9/27/2017,78,18,1
8,9/21/2017,9/27/2017,78,18,1
3,9/22/2017,9/27/2017,79,18,3
5,9/23/2017,9/27/2017,79,18,2
8,9/20/2017,9/27/2017,79,18,3
3,9/17/2017,9/28/2017,69,18,5
5,9/21/2017,9/28/2017,69,18,4
8,9/17/2017,9/28/2017,69,18,3
3,9/21/2017,9/28/2017,70,18,5
5,9/23/2017,9/28/2017,70,18,4
8,9/21/2017,9/28/2017,70,18,7
3,9/27/2017,9/28/2017,71,18,4
5,9/27/2017,9/28/2017,71,18,4
8,9/27/2017,9/28/2017,71,18,2
3,9/21/2017,9/28/2017,72,48,4
5,9/24/2017,9/28/2017,72,48,13
8,9/21/2017,9/28/2017,72,48,1
3,9/27/2017,9/28/2017,73,18,2
5,9/27/2017,9/28/2017,73,18,2
8,9/27/2017,9/28/2017,73,18,1
3,9/19/2017,9/28/2017,74,18,1
5,9/14/2017,9/28/2017,74,18,8
8,9/16/2017,9/28/2017,74,18,2
3,9/27/2017,9/28/2017,75,18,1
5,9/27/2017,9/28/2017,75,18,3
8,9/27/2017,9/28/2017,75,18,4
3,9/19/2017,9/28/2017,76,18,5
5,9/19/2017,9/28/2017,76,18,5
8,9/18/2017,9/28/2017,76,18,5
3,9/23/2017,9/28/2017,77,48,5
5,9/23/2017,9/28/2017,77,48,6
8,9/22/2017,9/28/2017,77,48,2
3,9/21/2017,9/28/2017,78,18,3
5,9/22/2017,9/28/2017,78,18,5
8,9/24/2017,9/28/2017,78,18,4
3,9/22/2017,9/28/2017,79,18,4
5,9/23/2017,9/28/2017,79,18,6
8,9/22/2017,9/28/2017,79,18,4
3,9/20/2017,9/29/2017,69,18,8
5,9/19/2017,9/29/2017,69,18,5
8,9/20/2017,9/29/2017,69,18,6
3,9/25/2017,9/29/2017,70,18,5
5,9/23/2017,9/29/2017,70,18,2
3,9/28/2017,9/29/2017,71,18,3
5,9/28/2017,9/29/2017,71,18,7
8,9/28/2017,9/29/2017,71,18,1
3,9/23/2017,9/29/2017,72,48,5
5,9/24/2017,9/29/2017,72,48,14
8,9/23/2017,9/29/2017,72,48,4
3,9/28/2017,9/29/2017,73,18,4
5,9/28/2017,9/29/2017,73,18,3
8,9/28/2017,9/29/2017,73,18,4
3,9/18/2017,9/29/2017,74,18,3
5,9/19/2017,9/29/2017,74,18,7
8,9/16/2017,9/29/2017,74,18,4
3,9/28/2017,9/29/2017,75,18,1
5,9/28/2017,9/29/2017,75,18,7
3,9/20/2017,9/29/2017,76,18,4
5,9/18/2017,9/29/2017,76,18,8
8,9/20/2017,9/29/2017,76,18,1
3,9/24/2017,9/29/2017,77,48,5
5,9/24/2017,9/29/2017,77,48,8
8,9/25/2017,9/29/2017,77,48,5
3,9/25/2017,9/29/2017,78,18,7
5,9/24/2017,9/29/2017,78,18,7
8,9/23/2017,9/29/2017,78,18,5
3,9/25/2017,9/29/2017,79,18,6
5,9/25/2017,9/29/2017,79,18,7
8,9/23/2017,9/29/2017,79,18,2
3,9/23/2017,9/30/2017,69,18,8
5,9/21/2017,9/30/2017,69,18,5
8,9/23/2017,9/30/2017,69,18,4
3,9/23/2017,9/30/2017,70,18,6
5,9/24/2017,9/30/2017,70,18,1
8,9/23/2017,9/30/2017,70,18,5
3,9/29/2017,9/30/2017,71,18,11
5,9/29/2017,9/30/2017,71,18,3
8,9/29/2017,9/30/2017,71,18,8
3,9/25/2017,9/30/2017,72,48,3
5,9/24/2017,9/30/2017,72,48,6
8,9/24/2017,9/30/2017,72,48,3
3,9/29/2017,9/30/2017,73,18,3
5,9/29/2017,9/30/2017,73,18,3
8,9/29/2017,9/30/2017,73,18,4
3,9/16/2017,9/30/2017,74,18,4
5,9/21/2017,9/30/2017,74,18,4
8,9/16/2017,9/30/2017,74,18,4
3,9/29/2017,9/30/2017,75,18,5
5,9/29/2017,9/30/2017,75,18,8
8,9/29/2017,9/30/2017,75,18,4
3,9/16/2017,9/30/2017,76,18,10
5,9/19/2017,9/30/2017,76,18,7
8,9/22/2017,9/30/2017,76,18,2
3,9/24/2017,9/30/2017,77,48,4
5,9/24/2017,9/30/2017,77,48,5
8,9/25/2017,9/30/2017,77,48,2
3,9/25/2017,9/30/2017,78,18,9
5,9/24/2017,9/30/2017,78,18,7
8,9/23/2017,9/30/2017,78,18,3
3,9/23/2017,9/30/2017,79,18,8
5,9/24/2017,9/30/2017,79,18,1
8,9/23/2017,9/30/2017,79,18,6
3,9/20/2017,10/1/2017,69,18,5
5,9/21/2017,10/1/2017,69,18,8
8,9/17/2017,10/1/2017,69,18,2
3,9/26/2017,10/1/2017,70,18,5
5,9/27/2017,10/1/2017,70,18,3
8,9/26/2017,10/1/2017,70,18,2
3,9/30/2017,10/1/2017,71,18,2
5,9/30/2017,10/1/2017,71,18,5
8,9/30/2017,10/1/2017,71,18,8
3,9/26/2017,10/1/2017,72,48,1
5,9/27/2017,10/1/2017,72,48,9
8,9/26/2017,10/1/2017,72,48,3
3,9/30/2017,10/1/2017,73,18,3
5,9/30/2017,10/1/2017,73,18,3
8,9/30/2017,10/1/2017,73,18,8
3,9/20/2017,10/1/2017,74,18,4
5,9/21/2017,10/1/2017,74,18,4
8,9/22/2017,10/1/2017,74,18,6
3,9/30/2017,10/1/2017,75,18,6
5,9/30/2017,10/1/2017,75,18,9
8,9/30/2017,10/1/2017,75,18,2
3,9/24/2017,10/1/2017,76,18,4
5,9/23/2017,10/1/2017,76,18,5
8,9/22/2017,10/1/2017,76,18,5
3,9/27/2017,10/1/2017,77,48,4
5,9/27/2017,10/1/2017,77,48,8
8,9/25/2017,10/1/2017,77,48,4
3,9/27/2017,10/1/2017,78,18,5
5,9/26/2017,10/1/2017,78,18,4
8,9/24/2017,10/1/2017,78,18,5
3,9/26/2017,10/1/2017,79,18,7
5,9/27/2017,10/1/2017,79,18,5
8,9/24/2017,10/1/2017,79,18,1
3,9/25/2017,10/2/2017,69,18,4
5,9/18/2017,10/2/2017,69,18,4
8,9/18/2017,10/2/2017,69,18,7
3,9/25/2017,10/2/2017,70,18,4
5,9/25/2017,10/2/2017,70,18,5
8,9/28/2017,10/2/2017,70,18,5
3,10/1/2017,10/2/2017,71,18,9
5,10/1/2017,10/2/2017,71,18,2
8,10/1/2017,10/2/2017,71,18,4
3,9/26/2017,10/2/2017,72,48,9
5,9/25/2017,10/2/2017,72,48,1
8,9/27/2017,10/2/2017,72,48,3
3,10/1/2017,10/2/2017,73,18,7
5,10/1/2017,10/2/2017,73,18,4
8,10/1/2017,10/2/2017,73,18,4
3,9/19/2017,10/2/2017,74,18,8
5,9/21/2017,10/2/2017,74,18,5
8,9/23/2017,10/2/2017,74,18,3
3,10/1/2017,10/2/2017,75,18,6
5,10/1/2017,10/2/2017,75,18,10
8,10/1/2017,10/2/2017,75,18,1
3,9/21/2017,10/2/2017,76,18,5
5,9/20/2017,10/2/2017,76,18,4
8,9/20/2017,10/2/2017,76,18,2
3,9/28/2017,10/2/2017,77,48,6
5,9/25/2017,10/2/2017,77,48,5
8,9/27/2017,10/2/2017,77,48,5
3,9/26/2017,10/2/2017,78,18,5
5,9/28/2017,10/2/2017,78,18,7
8,9/27/2017,10/2/2017,78,18,5
3,9/28/2017,10/2/2017,79,18,10
5,9/28/2017,10/2/2017,79,18,4
8,9/27/2017,10/2/2017,79,18,7
3,9/20/2017,10/3/2017,69,18,5
5,9/19/2017,10/3/2017,69,18,4
8,9/21/2017,10/3/2017,69,18,5
3,9/26/2017,10/3/2017,70,18,9
5,9/26/2017,10/3/2017,70,18,5
8,9/28/2017,10/3/2017,70,18,2
3,10/2/2017,10/3/2017,71,18,7
5,10/2/2017,10/3/2017,71,18,5
8,10/2/2017,10/3/2017,71,18,2
3,9/28/2017,10/3/2017,72,48,4
5,9/26/2017,10/3/2017,72,48,5
8,9/27/2017,10/3/2017,72,48,3
3,10/2/2017,10/3/2017,73,18,2
5,10/2/2017,10/3/2017,73,18,7
8,10/2/2017,10/3/2017,73,18,4
3,9/21/2017,10/3/2017,74,18,6
5,9/24/2017,10/3/2017,74,18,6
8,9/23/2017,10/3/2017,74,18,5
3,10/2/2017,10/3/2017,75,18,4
5,10/2/2017,10/3/2017,75,18,9
8,10/2/2017,10/3/2017,75,18,2
3,9/25/2017,10/3/2017,76,18,2
5,9/21/2017,10/3/2017,76,18,6
8,9/20/2017,10/3/2017,76,18,3
3,9/29/2017,10/3/2017,77,48,4
5,9/28/2017,10/3/2017,77,48,4
8,9/26/2017,10/3/2017,77,48,3
3,9/27/2017,10/3/2017,78,18,2
5,9/27/2017,10/3/2017,78,18,6
8,9/27/2017,10/3/2017,78,18,4
3,9/27/2017,10/3/2017,79,18,5
5,9/28/2017,10/3/2017,79,18,7
8,9/27/2017,10/3/2017,79,18,5
3,9/22/2017,10/4/2017,69,18,10
5,9/23/2017,10/4/2017,69,18,6
8,9/22/2017,10/4/2017,69,18,3
3,9/27/2017,10/4/2017,70,18,5
5,9/27/2017,10/4/2017,70,18,2
8,9/28/2017,10/4/2017,70,18,4
3,10/3/2017,10/4/2017,71,18,12
5,10/3/2017,10/4/2017,71,18,8
8,10/3/2017,10/4/2017,71,18,4
3,9/30/2017,10/4/2017,72,48,6
5,9/28/2017,10/4/2017,72,48,6
8,9/27/2017,10/4/2017,72,48,5
3,10/3/2017,10/4/2017,73,18,6
5,10/3/2017,10/4/2017,73,18,9
8,10/3/2017,10/4/2017,73,18,4
3,9/24/2017,10/4/2017,74,18,9
5,9/23/2017,10/4/2017,74,18,3
8,9/24/2017,10/4/2017,74,18,2
3,10/3/2017,10/4/2017,75,18,1
5,10/3/2017,10/4/2017,75,18,5
8,10/3/2017,10/4/2017,75,18,2
3,9/24/2017,10/4/2017,76,18,3
5,9/25/2017,10/4/2017,76,18,8
8,9/20/2017,10/4/2017,76,18,3
3,9/29/2017,10/4/2017,77,48,7
5,9/28/2017,10/4/2017,77,48,5
8,9/28/2017,10/4/2017,77,48,1
3,9/28/2017,10/4/2017,78,18,3
5,9/30/2017,10/4/2017,78,18,4
8,9/30/2017,10/4/2017,78,18,3
3,9/28/2017,10/4/2017,79,18,3
5,9/30/2017,10/4/2017,79,18,3
8,9/27/2017,10/4/2017,79,18,6
3,9/21/2017,10/5/2017,69,18,4
5,9/23/2017,10/5/2017,69,18,8
8,9/23/2017,10/5/2017,69,18,2
3,9/28/2017,10/5/2017,70,18,4
5,9/28/2017,10/5/2017,70,18,6
8,9/29/2017,10/5/2017,70,18,8
3,10/4/2017,10/5/2017,71,18,9
5,10/4/2017,10/5/2017,71,18,7
8,10/4/2017,10/5/2017,71,18,6
3,9/30/2017,10/5/2017,72,48,6
5,9/29/2017,10/5/2017,72,48,8
8,10/1/2017,10/5/2017,72,48,4
3,10/4/2017,10/5/2017,73,18,3
5,10/4/2017,10/5/2017,73,18,5
8,10/4/2017,10/5/2017,73,18,3
3,9/22/2017,10/5/2017,74,18,3
5,9/21/2017,10/5/2017,74,18,3
8,9/23/2017,10/5/2017,74,18,1
3,10/4/2017,10/5/2017,75,18,9
5,10/4/2017,10/5/2017,75,18,6
8,10/4/2017,10/5/2017,75,18,5
3,9/26/2017,10/5/2017,76,18,5
5,9/26/2017,10/5/2017,76,18,6
8,9/21/2017,10/5/2017,76,18,3
3,9/29/2017,10/5/2017,77,48,7
5,9/29/2017,10/5/2017,77,48,3
8,9/30/2017,10/5/2017,77,48,1
3,10/1/2017,10/5/2017,78,18,5
5,9/28/2017,10/5/2017,78,18,4
8,10/1/2017,10/5/2017,78,18,3
3,10/1/2017,10/5/2017,79,18,8
5,9/28/2017,10/5/2017,79,18,5
8,9/29/2017,10/5/2017,79,18,1
3,9/24/2017,10/6/2017,69,18,4
5,9/23/2017,10/6/2017,69,18,7
8,9/25/2017,10/6/2017,69,18,2
3,10/2/2017,10/6/2017,70,18,7
5,9/29/2017,10/6/2017,70,18,7
8,10/1/2017,10/6/2017,70,18,7
3,10/5/2017,10/6/2017,71,18,7
5,10/5/2017,10/6/2017,71,18,3
8,10/5/2017,10/6/2017,71,18,5
3,9/30/2017,10/6/2017,72,48,11
5,9/29/2017,10/6/2017,72,48,4
8,10/2/2017,10/6/2017,72,48,4
3,10/5/2017,10/6/2017,73,18,5
5,10/5/2017,10/6/2017,73,18,6
8,10/5/2017,10/6/2017,73,18,5
3,9/22/2017,10/6/2017,74,18,8
5,9/23/2017,10/6/2017,74,18,4
8,9/27/2017,10/6/2017,74,18,6
3,10/5/2017,10/6/2017,75,18,2
5,10/5/2017,10/6/2017,75,18,3
8,10/5/2017,10/6/2017,75,18,2
3,9/26/2017,10/6/2017,76,18,1
5,9/28/2017,10/6/2017,76,18,3
8,9/23/2017,10/6/2017,76,18,3
3,9/29/2017,10/6/2017,77,48,4
5,9/30/2017,10/6/2017,77,48,4
8,9/29/2017,10/6/2017,77,48,6
3,10/2/2017,10/6/2017,78,18,3
5,10/1/2017,10/6/2017,78,18,2
8,9/30/2017,10/6/2017,78,18,4
3,10/1/2017,10/6/2017,79,18,7
5,9/30/2017,10/6/2017,79,18,1
8,10/2/2017,10/6/2017,79,18,1
3,9/24/2017,10/7/2017,69,18,7
5,9/29/2017,10/7/2017,69,18,4
8,9/26/2017,10/7/2017,69,18,8
3,10/3/2017,10/7/2017,70,18,4
5,10/3/2017,10/7/2017,70,18,3
8,9/30/2017,10/7/2017,70,18,13
3,10/6/2017,10/7/2017,71,18,6
5,10/6/2017,10/7/2017,71,18,18
8,10/6/2017,10/7/2017,71,18,11
3,9/30/2017,10/7/2017,72,48,4
5,10/1/2017,10/7/2017,72,48,6
8,10/2/2017,10/7/2017,72,48,3
3,10/6/2017,10/7/2017,73,18,4
5,10/6/2017,10/7/2017,73,18,5
8,10/6/2017,10/7/2017,73,18,6
3,9/29/2017,10/7/2017,74,18,5
5,9/28/2017,10/7/2017,74,18,2
8,9/27/2017,10/7/2017,74,18,9
3,10/6/2017,10/7/2017,75,18,6
5,10/6/2017,10/7/2017,75,18,1
8,10/6/2017,10/7/2017,75,18,5
3,9/25/2017,10/7/2017,76,18,5
5,9/28/2017,10/7/2017,76,18,6
8,9/26/2017,10/7/2017,76,18,4
3,10/2/2017,10/7/2017,77,48,3
